subid,trialinfo,memory,ERS,RewardType
501,item4R1,0,0.0654860834992874,High
501,item4R2,0,0.107230654714678,High
501,item5R1,0,-0.00411828143736994,High
501,item5R2,0,0.0899835817206112,High
501,item6R1,1,0.0920965815925203,High
501,item6R2,1,-0.0090367093406926,High
501,item7R1,0,0.0378840068600512,High
501,item7R2,0,0.162230865455543,High
501,item8R1,0,-0.026675822429417,High
501,item8R2,0,0.0997933482140577,High
501,item9R1,1,0.0422409637699976,High
501,item9R2,0,0.106091872311076,High
501,item10R1,0,0.129318964301796,Low
501,item10R2,0,0.048419263345911,Low
501,item11R1,0,0.128841606901845,Low
501,item11R2,0,0.0453784725952804,Low
501,item12R1,0,0.0776646281565223,Low
501,item12R2,0,0.135165855923271,Low
501,item13R1,0,0.12237978543259,Low
501,item13R2,0,0.114638119003007,Low
501,item14R1,0,0.118906403417278,Low
501,item14R2,0,0.0460105786746678,Low
501,item15R1,0,-0.0578341151053827,Low
501,item15R2,0,0.143902039895477,Low
501,item16R1,1,0.0640170590292391,Low
501,item16R2,0,-0.109848719554766,Low
501,item1R1,0,0.0789165576187914,Low
501,item1R2,0,0.112682922436671,Low
501,item2R1,0,-0.0383884116863949,Low
501,item2R2,0,0.101458490773677,Low
501,item3R1,0,0.12844691195157,Low
501,item3R2,0,0.106565516660726,Low
501,item4R1,0,0.063303801190548,Low
501,item4R2,1,0.00957372217485852,Low
501,item5R1,0,0.089448766246209,Low
501,item5R2,0,0.0599436516179749,Low
501,item6R1,0,0.125247438922825,Low
501,item6R2,0,0.0237082218062012,Low
501,item7R1,0,0.056060933154298,Low
501,item7R2,0,0.18111548485002,Low
501,item8R1,0,0.181448963867111,Low
501,item8R2,0,0.0575517265518677,Low
501,item9R1,0,0.0710926014280842,Low
501,item9R2,0,0.0803630966522578,Low
502,item10R1,0,0.104441633709847,High
502,item10R2,0,0.111944684465319,High
502,item11R1,0,0.134960191140483,High
502,item11R2,1,0.0912109750438353,High
502,item12R1,0,0.0173082372506757,High
502,item12R2,0,0.117725441416746,High
502,item13R1,0,0.134059062161588,High
502,item13R2,0,0.188959863482886,High
502,item14R1,0,-0.00324362322200536,High
502,item14R2,0,0.0750582610623001,High
502,item15R1,0,0.163746657815783,High
502,item15R2,0,0.148985198526394,High
502,item16R1,1,0.15506177032826,High
502,item16R2,1,0.180684976257951,High
502,item1R1,0,0.292640466830347,High
502,item1R2,1,0.204456256169036,High
502,item2R1,0,0.102525970197453,High
502,item2R2,0,0.123644382197431,High
502,item3R1,0,0.0747037438260777,High
502,item3R2,0,0.265173814922643,High
502,item4R1,0,0.218670505337826,High
502,item4R2,0,0.189346703478394,High
502,item5R1,0,0.292645115536858,High
502,item5R2,0,0.124198763052512,High
502,item6R1,0,0.0231525211386023,High
502,item6R2,0,0.23681970129198,High
502,item7R1,0,0.135386293501267,High
502,item7R2,0,0.19163070902968,High
502,item8R1,0,0.235603088005142,High
502,item8R2,0,0.0901373170924463,High
502,item9R1,0,0.144575163477272,High
502,item9R2,0,0.0800421587046972,High
502,item10R1,0,0.0970325723647219,Low
502,item10R2,0,0.244202943596703,Low
502,item11R1,0,0.309850270543751,Low
502,item11R2,1,0.0819302588906148,Low
502,item12R1,0,-0.127880671114343,Low
502,item12R2,1,0.269080542332261,Low
502,item13R1,0,0.102835320065031,Low
502,item13R2,0,0.140364697439452,Low
502,item14R1,0,0.0307534915657953,Low
502,item14R2,0,0.0708784277811972,Low
502,item15R1,0,0.091401188892102,Low
502,item15R2,1,0.123102612706427,Low
502,item16R1,0,0.135444524050582,Low
502,item16R2,1,0.103013036472293,Low
502,item1R1,0,0.190031064269011,Low
502,item1R2,0,0.195692522033709,Low
502,item2R1,0,0.0909502308256308,Low
502,item2R2,1,0.198286013954245,Low
502,item3R1,0,0.149357158439001,Low
502,item3R2,1,0.104771507918166,Low
502,item4R1,0,0.274069650667179,Low
502,item4R2,0,0.0832604648817075,Low
502,item5R1,0,0.058003288253102,Low
502,item5R2,0,0.127211701318129,Low
502,item6R1,0,0.0757638026256187,Low
502,item6R2,0,0.0213131173865406,Low
502,item7R1,0,0.147868946606894,Low
502,item7R2,1,0.244078658676161,Low
502,item8R1,0,0.248363489743858,Low
502,item8R2,0,0.230976190269518,Low
502,item9R1,0,-0.0208758941330195,Low
502,item9R2,1,0.183500684152921,Low
503,item10R1,1,0.0899163404121199,High
503,item10R2,1,0.12875704097729,High
503,item11R1,1,0.104027895207452,High
503,item11R2,1,0.211147846768661,High
503,item12R1,1,0.182715387317587,High
503,item12R2,1,0.00831384883714879,High
503,item13R1,1,0.117427954260895,High
503,item13R2,1,0.207863969454941,High
503,item14R1,1,0.0891040571210637,High
503,item14R2,1,0.19300378074356,High
503,item15R1,0,0.106065420569972,High
503,item15R2,1,0.199152092268139,High
503,item16R1,0,-0.0103216520103945,High
503,item16R2,1,0.131258945288562,High
503,item1R1,0,0.0207515132869904,High
503,item1R2,1,0.159404757529273,High
503,item2R1,0,0.154109732756791,High
503,item2R2,0,0.0743156841769301,High
503,item3R1,1,0.0403731705290787,High
503,item3R2,1,0.0921170684562357,High
503,item4R1,0,0.14908582051141,High
503,item4R2,1,0.0227984327011544,High
503,item5R1,0,0.0417481277128599,High
503,item5R2,1,0.136466581103492,High
503,item6R1,0,0.0866002797531766,High
503,item6R2,1,0.151218195562506,High
503,item7R1,0,0.0824101715360089,High
503,item7R2,1,0.0952891222921609,High
503,item8R1,1,0.101453662171429,High
503,item8R2,0,0.180409508675326,High
503,item9R1,1,0.0841584000035566,High
503,item9R2,1,0.180880418147872,High
503,item10R1,0,0.1866350170269,Low
503,item10R2,1,0.0870594844544248,Low
503,item11R1,1,0.0954201795555585,Low
503,item11R2,0,0.185001969942045,Low
503,item12R1,0,0.0479477213492646,Low
503,item12R2,1,0.158856714942919,Low
503,item13R1,1,0.0251561104175938,Low
503,item13R2,1,0.106435079511525,Low
503,item14R1,1,0.06862157480028,Low
503,item14R2,0,0.0634092804952135,Low
503,item15R1,0,0.0479356539270937,Low
503,item15R2,1,0.0999970762036978,Low
503,item16R1,1,0.127992608631449,Low
503,item16R2,1,0.15367817054839,Low
503,item1R1,1,0.165987246153176,Low
503,item1R2,0,0.0660004331030671,Low
503,item2R1,1,0.102744236626032,Low
503,item2R2,1,0.177702291342611,Low
503,item3R1,1,0.111343719945667,Low
503,item3R2,1,0.102205894403819,Low
503,item4R1,1,0.0124528428903572,Low
503,item4R2,1,0.152634198912714,Low
503,item5R1,1,0.087935075859886,Low
503,item5R2,0,0.15919595716695,Low
503,item6R1,1,0.181279261277668,Low
503,item6R2,1,0.130385229771318,Low
503,item7R1,0,0.179324611064996,Low
503,item7R2,1,0.210553397139377,Low
503,item8R1,1,0.0955462984938343,Low
503,item8R2,1,0.212265038296293,Low
503,item9R1,1,0.098516420655674,Low
503,item9R2,1,0.0785642377423371,Low
504,item10R1,1,0.164337194642828,High
504,item10R2,1,0.160744958518605,High
504,item11R1,0,0.181904836030464,High
504,item11R2,1,0.146299594444408,High
504,item12R1,0,0.208715663416524,High
504,item12R2,1,0.166395215722901,High
504,item13R1,0,0.235936440820999,High
504,item13R2,0,0.270023148575963,High
504,item14R1,0,0.170398911406296,High
504,item14R2,1,0.15090481378613,High
504,item15R1,0,0.195040723197525,High
504,item15R2,0,0.11721726782454,High
504,item16R1,0,0.213137774951172,High
504,item16R2,0,0.190016655251717,High
504,item1R1,1,0.231050675053208,High
504,item1R2,0,0.105820003983362,High
504,item2R1,1,0.162051767540323,High
504,item2R2,1,0.120253498170461,High
504,item3R1,1,0.206781841715128,High
504,item3R2,0,0.177892557141503,High
504,item4R1,0,0.170376584205721,High
504,item4R2,1,0.14056690654691,High
504,item5R1,1,0.218370465794627,High
504,item5R2,1,0.0662779156813571,High
504,item6R1,0,0.209584296772852,High
504,item6R2,1,0.0826419962221326,High
504,item7R1,0,0.183677786915027,High
504,item7R2,0,0.214653680158214,High
504,item8R1,1,0.20532518349635,High
504,item8R2,1,0.126948548320451,High
504,item9R1,0,0.192685914533983,High
504,item9R2,0,0.154565824914259,High
504,item10R1,0,0.128750781666915,Low
504,item10R2,1,0.212445109800687,Low
504,item11R1,0,0.144506636427446,Low
504,item11R2,1,0.203875344544505,Low
504,item12R1,0,0.2075297993374,Low
504,item12R2,0,0.156231352065088,Low
504,item13R1,0,0.22188796029805,Low
504,item13R2,0,0.0995774442296552,Low
504,item14R1,0,0.140886414754105,Low
504,item14R2,1,0.169236670314955,Low
504,item15R1,0,0.188658953277102,Low
504,item15R2,1,0.234239496884802,Low
504,item16R1,0,0.127079593354295,Low
504,item16R2,1,0.0101170316231692,Low
504,item1R1,0,0.136981703474688,Low
504,item1R2,1,0.204512086523702,Low
504,item2R1,0,0.269190365190342,Low
504,item2R2,0,0.24636024491025,Low
504,item3R1,0,0.161435329195435,Low
504,item3R2,1,0.0847052236888961,Low
504,item4R1,0,0.174889434341826,Low
504,item4R2,0,0.156147899892595,Low
504,item5R1,0,0.235700270392271,Low
504,item5R2,0,0.107996694293294,Low
504,item6R1,0,0.133749143455086,Low
504,item6R2,1,0.25173400103362,Low
504,item7R1,0,0.122206988454744,Low
504,item7R2,1,0.197369274315212,Low
504,item8R1,0,0.139122393052162,Low
504,item8R2,1,0.0815614687882949,Low
504,item9R1,0,0.169533450773983,Low
504,item9R2,1,0.1573900727956,Low
508,item10R1,1,0.067190948361357,High
508,item10R2,1,0.0918764504487593,High
508,item11R1,1,0.176082690738106,High
508,item11R2,0,0.00894037970708111,High
508,item12R1,1,0.0534503993008453,High
508,item12R2,1,0.135556629459162,High
508,item13R1,1,0.124257388145761,High
508,item13R2,1,0.011749099055557,High
508,item14R1,1,0.106310304272698,High
508,item14R2,1,0.0755606485142765,High
508,item15R1,1,0.119274671420019,High
508,item15R2,1,0.00618213858635847,High
508,item16R1,1,0.0241684478370851,High
508,item16R2,1,0.0377401707192943,High
508,item1R1,1,0.0857785263571949,High
508,item1R2,1,0.0805596075260719,High
508,item2R1,1,0.0543896440841299,High
508,item2R2,1,0.022390150890701,High
508,item3R1,1,0.14534390402802,High
508,item3R2,0,0.0757183387857123,High
508,item4R1,1,0.108077165451062,High
508,item4R2,0,0.0660782885676598,High
508,item5R1,0,0.106906475705566,High
508,item5R2,1,0.0541391257127099,High
508,item6R1,0,0.00123264224933299,High
508,item6R2,1,0.0275610786254076,High
508,item7R1,1,0.213150016954502,High
508,item7R2,1,0.0752717149225756,High
508,item8R1,0,0.145708998310801,High
508,item8R2,1,0.10577918625913,High
508,item9R1,0,0.0269648026650152,High
508,item9R2,1,0.022402881510671,High
508,item10R1,0,0.0537468307456378,Low
508,item10R2,1,0.0400802656431072,Low
508,item11R1,0,0.0661613169150014,Low
508,item11R2,1,0.0914640031376822,Low
508,item12R1,1,0.0897523104842135,Low
508,item12R2,1,0.021549632608805,Low
508,item13R1,1,0.0681986924699698,Low
508,item13R2,0,0.0391768951176005,Low
508,item14R1,0,0.116982379844252,Low
508,item14R2,1,0.00846807646704984,Low
508,item15R1,1,-0.00715950316738174,Low
508,item15R2,1,0.0508364053564804,Low
508,item16R1,1,0.0819390481532499,Low
508,item16R2,1,0.00802276211984093,Low
508,item1R1,0,0.0702879821000918,Low
508,item1R2,0,0.113342321793374,Low
508,item2R1,0,0.0754971131501289,Low
508,item2R2,1,0.116279114404661,Low
508,item3R1,1,0.0997352485880984,Low
508,item3R2,1,0.107321212351197,Low
508,item4R1,0,0.0388312229808143,Low
508,item4R2,0,0.0949465232095952,Low
508,item5R1,1,0.0400093506496634,Low
508,item5R2,0,0.134731741716876,Low
508,item6R1,1,0.122021774091054,Low
508,item6R2,1,0.0213851249934551,Low
508,item7R1,1,0.0970978621622344,Low
508,item7R2,0,0.067360770022744,Low
508,item8R1,0,0.131165341890005,Low
508,item8R2,1,0.0635440943614203,Low
508,item9R1,1,0.080907911429939,Low
508,item9R2,1,0.0287901831031814,Low
509,item10R1,0,0.097763289300571,High
509,item10R2,0,0.101168042744779,High
509,item11R1,0,0.0417198182063203,High
509,item11R2,0,0.13034545849013,High
509,item12R1,0,-0.0227552468272875,High
509,item12R2,0,0.0261307677208723,High
509,item13R1,0,-0.0143964639139222,High
509,item13R2,0,0.0513274035981284,High
509,item14R1,0,-0.0527588367670196,High
509,item14R2,0,0.0237764052542246,High
509,item15R1,0,0.103047504960374,High
509,item15R2,1,0.0277361206849912,High
509,item16R1,0,0.0283313107699388,High
509,item16R2,0,0.183327965232188,High
509,item1R1,0,0.0153496261940888,High
509,item1R2,0,0.127406764635256,High
509,item2R1,0,-0.0261503277501455,High
509,item2R2,0,0.060098374161518,High
509,item3R1,0,-0.0146851050919359,High
509,item3R2,0,0.149309054175068,High
509,item4R1,0,0.0498773574628431,High
509,item4R2,0,0.140689499429014,High
509,item5R1,0,0.0367964609796098,High
509,item5R2,0,0.160757642706919,High
509,item6R1,0,0.0970643223161221,High
509,item6R2,0,0.0371528631583247,High
509,item7R1,0,-0.0374580088274294,High
509,item7R2,0,0.0647978593740169,High
509,item8R1,0,0.086752215787526,High
509,item8R2,1,0.233592166242483,High
509,item9R1,0,0.013044102683624,High
509,item9R2,1,0.0081464272310382,High
509,item10R1,0,0.039643620353208,Low
509,item10R2,0,0.192746369583659,Low
509,item11R1,0,-0.0769118289649344,Low
509,item11R2,1,0.108926897514273,Low
509,item12R1,0,-0.0414811960794703,Low
509,item12R2,1,0.0905569734273556,Low
509,item13R1,0,0.154876808283566,Low
509,item13R2,0,0.0811015659736382,Low
509,item14R1,0,0.0732743413453329,Low
509,item14R2,1,0.118877313520474,Low
509,item15R1,0,0.0304225403748909,Low
509,item15R2,1,0.132255685421434,Low
509,item16R1,0,0.080014792924238,Low
509,item16R2,0,0.0397983174654659,Low
509,item1R1,0,0.022070369585651,Low
509,item1R2,0,0.173827799808506,Low
509,item2R1,0,0.0420887984365073,Low
509,item2R2,0,0.124742977626596,Low
509,item3R1,0,0.03243260748987,Low
509,item3R2,0,0.0713690994073785,Low
509,item4R1,0,-0.00934025530330438,Low
509,item4R2,0,0.0804339633032651,Low
509,item5R1,0,0.103706992240114,Low
509,item5R2,1,0.0988270119953103,Low
509,item6R1,0,-0.0537547111356962,Low
509,item6R2,0,0.109515852117957,Low
509,item7R1,0,0.004459269120782,Low
509,item7R2,1,0.018857151276144,Low
509,item8R1,1,0.193601641646627,Low
509,item8R2,0,0.149200388853825,Low
509,item9R1,1,0.029575561297542,Low
509,item9R2,0,0.0829008060345609,Low
511,item10R1,1,-0.00272322837972375,High
511,item10R2,1,0.105018939623624,High
511,item11R1,1,-0.00321167052738916,High
511,item11R2,1,0.0491362453246179,High
511,item12R1,1,0.11837356944485,High
511,item12R2,1,0.195385588033252,High
511,item13R1,1,0.0428670509606843,High
511,item13R2,1,-0.0616169406643531,High
511,item14R1,1,0.00758644391538095,High
511,item14R2,0,0.0173847015890188,High
511,item15R1,1,0.0900846120290671,High
511,item15R2,1,-0.0652819025325499,High
511,item16R1,1,0.0596057746355784,High
511,item16R2,1,0.00400278703207685,High
511,item1R1,0,0.0776564349697033,High
511,item1R2,1,-0.0102812569483445,High
511,item2R1,1,0.0297905131010145,High
511,item2R2,1,0.0191070977301904,High
511,item3R1,1,0.0303493372589736,High
511,item3R2,0,0.0639669699673547,High
511,item4R1,1,0.089263938366316,High
511,item4R2,1,-0.0168817964598323,High
511,item5R1,1,0.0572569468921376,High
511,item5R2,1,0.0306821200751926,High
511,item6R1,1,-0.0445875963729796,High
511,item6R2,0,0.0644574327760243,High
511,item7R1,1,0.149228005588196,High
511,item7R2,1,0.0442660215442436,High
511,item8R1,1,0.217301489491668,High
511,item8R2,0,0.100142011185158,High
511,item9R1,0,0.19515088508246,High
511,item9R2,1,0.0253240820866777,High
511,item10R1,1,0.129212842765764,Low
511,item10R2,1,0.102890963896814,Low
511,item11R1,1,0.0563523081698952,Low
511,item11R2,1,0.0660549021236137,Low
511,item12R1,1,0.142982039442443,Low
511,item12R2,0,0.156414652805824,Low
511,item13R1,1,0.0281126944310886,Low
511,item13R2,1,0.117470698321171,Low
511,item14R1,1,0.121225007592447,Low
511,item14R2,1,0.0698309900132667,Low
511,item15R1,1,0.187945456793717,Low
511,item15R2,1,-0.00064888219794401,Low
511,item16R1,1,0.10339784362252,Low
511,item16R2,1,0.0268671636755771,Low
511,item1R1,1,-0.0180894814022639,Low
511,item1R2,1,0.00972968280600939,Low
511,item2R1,1,0.257285286820055,Low
511,item2R2,1,0.0932521032082015,Low
511,item3R1,1,0.0477588372457224,Low
511,item3R2,1,0.106848183437065,Low
511,item4R1,1,0.12228373076294,Low
511,item4R2,1,0.0990385033514789,Low
511,item5R1,1,0.181789612362331,Low
511,item5R2,1,0.0330861958607854,Low
511,item6R1,1,0.00563478075268568,Low
511,item6R2,1,0.0555562941226215,Low
511,item7R1,1,0.136243182710911,Low
511,item7R2,0,0.0303469305020588,Low
511,item8R1,1,0.0557506648332965,Low
511,item8R2,0,0.060865945554055,Low
511,item9R1,1,0.124454384185513,Low
511,item9R2,1,0.0611685193413048,Low
513,item10R1,0,0.0437968221252579,High
513,item11R1,1,0.195004973345232,High
513,item12R1,1,0.145547322866759,High
513,item13R1,1,0.248804438052393,High
513,item14R1,0,0.00533853211538589,High
513,item15R1,0,0.182324746507665,High
513,item16R1,0,0.206583596287778,High
513,item1R1,1,0.225213629843367,High
513,item2R1,1,0.198572924786421,High
513,item3R1,1,0.203481642567619,High
513,item4R1,0,0.0812272480415771,High
513,item5R1,0,0.143474089129126,High
513,item6R1,1,0.222149340560651,High
513,item7R1,1,0.0881022676106805,High
513,item8R1,1,0.168871490225772,High
513,item9R1,1,0.189133165534418,High
513,item10R1,0,0.135323387109129,Low
513,item11R1,1,0.231673170667995,Low
513,item12R1,1,0.244918895482937,Low
513,item13R1,1,0.184152503887945,Low
513,item14R1,1,0.172449874155041,Low
513,item15R1,1,0.147775022836223,Low
513,item16R1,0,0.140154072944588,Low
513,item1R1,0,0.0503255944461336,Low
513,item2R1,0,0.263890246682908,Low
513,item3R1,1,0.186219812355839,Low
513,item4R1,1,0.252338318375701,Low
513,item5R1,1,0.32963529988045,Low
513,item6R1,1,0.139925268666615,Low
513,item7R1,1,0.21367185205131,Low
513,item8R1,0,0.131650763536058,Low
513,item9R1,0,0.141821952269017,Low
515,item10R1,1,0.149404284479171,High
515,item10R2,1,0.0294374133519711,High
515,item11R1,0,0.042419586967037,High
515,item11R2,0,0.0785970278877488,High
515,item12R1,0,0.179092156397609,High
515,item12R2,0,0.0593278653149262,High
515,item13R1,0,0.0766746577723412,High
515,item13R2,1,0.096199521286014,High
515,item14R1,0,0.0268650360890644,High
515,item14R2,0,0.0524091162943654,High
515,item15R1,1,0.023258252138397,High
515,item15R2,1,0.0379377016084155,High
515,item16R1,1,0.149140137345098,High
515,item16R2,0,0.0187811531312162,High
515,item1R1,0,0.147189796955263,High
515,item1R2,0,0.0870496103140701,High
515,item2R1,0,0.12610035094992,High
515,item2R2,1,0.0854955369912481,High
515,item3R1,1,0.114218944677097,High
515,item3R2,1,0.0431458050735414,High
515,item4R1,0,0.110996185831315,High
515,item4R2,0,0.0492409222716072,High
515,item5R1,1,0.127314019344344,High
515,item5R2,1,0.125643530606509,High
515,item6R1,0,0.0768423747190863,High
515,item6R2,1,0.0645909487568074,High
515,item7R1,0,0.157462596609333,High
515,item7R2,0,-0.00912151140625178,High
515,item8R1,0,0.0482858959056693,High
515,item8R2,1,-7.21843763865761e-05,High
515,item9R1,0,0.102637813043665,High
515,item9R2,1,0.0516150050336654,High
515,item10R1,1,0.261077622908329,Low
515,item10R2,1,0.0521031211923005,Low
515,item11R1,0,0.0726404888597416,Low
515,item11R2,0,0.0263902895434756,Low
515,item12R1,0,-0.0785540203054264,Low
515,item12R2,0,0.0687064055742822,Low
515,item13R1,0,0.16777263564516,Low
515,item13R2,0,-0.0488401634507578,Low
515,item14R1,0,0.0879878957718469,Low
515,item14R2,0,0.198793976531559,Low
515,item15R1,0,0.0283314508310311,Low
515,item15R2,0,0.0572358719356962,Low
515,item16R1,0,0.126587616069039,Low
515,item16R2,1,0.100935614598026,Low
515,item1R1,1,0.080818414176825,Low
515,item1R2,0,0.0398325238999585,Low
515,item2R1,0,0.216304535631464,Low
515,item2R2,0,0.0518589397957659,Low
515,item3R1,1,0.135557611659791,Low
515,item3R2,0,-0.0391889474395147,Low
515,item4R1,0,0.100607966538369,Low
515,item4R2,1,0.0875755339428375,Low
515,item5R1,0,0.18517611662535,Low
515,item5R2,0,0.0193207895084019,Low
515,item6R1,0,0.0482932689009848,Low
515,item6R2,0,0.0576117076094155,Low
515,item7R1,0,0.0904573667745075,Low
515,item7R2,0,0.102543048472928,Low
515,item8R1,0,0.142952331681353,Low
515,item8R2,0,-0.00498861273459301,Low
515,item9R1,0,0.231920585365863,Low
515,item9R2,1,0.0574033722540051,Low
517,item10R1,1,0.271449156577788,High
517,item10R2,1,0.238243889405499,High
517,item11R1,1,0.156356985997875,High
517,item11R2,0,0.17172826856351,High
517,item12R1,1,0.186912609224094,High
517,item12R2,1,0.24756299512937,High
517,item13R1,0,0.0968097541474564,High
517,item13R2,1,0.357932132256396,High
517,item14R1,0,0.0423711221276285,High
517,item14R2,1,0.128885513940592,High
517,item15R1,0,0.191049082903526,High
517,item15R2,1,0.154940798945401,High
517,item16R1,1,0.27897664807198,High
517,item16R2,0,0.220516104467798,High
517,item1R1,0,0.188694773445673,High
517,item1R2,0,0.13262298308174,High
517,item2R1,0,0.214376310143037,High
517,item2R2,0,0.228506551837517,High
517,item3R1,0,0.195638038025371,High
517,item3R2,1,0.23062951555811,High
517,item4R1,0,0.140732286889509,High
517,item4R2,0,0.165244897303981,High
517,item5R1,1,0.113733933716375,High
517,item5R2,1,0.243062942946018,High
517,item6R1,1,0.164060459255735,High
517,item6R2,0,0.0773781020315948,High
517,item7R1,0,0.219667494552306,High
517,item7R2,1,0.212036481292004,High
517,item8R1,1,0.172717106454622,High
517,item8R2,0,0.190972080571815,High
517,item9R1,1,0.134989501163778,High
517,item9R2,1,0.185781501001541,High
517,item10R1,1,0.154942511731086,Low
517,item10R2,1,0.145121975536803,Low
517,item11R1,0,0.186601960966269,Low
517,item11R2,1,0.147035979679223,Low
517,item12R1,0,0.271777088788263,Low
517,item12R2,1,0.135798243429541,Low
517,item13R1,0,0.187386920152959,Low
517,item13R2,1,0.0382060461071626,Low
517,item14R1,1,0.128411785933579,Low
517,item14R2,1,0.166478081426829,Low
517,item15R1,1,0.110374153719068,Low
517,item15R2,1,0.117866747039862,Low
517,item16R1,0,0.151356402247314,Low
517,item16R2,1,0.147500163113934,Low
517,item1R1,0,0.197118351657746,Low
517,item1R2,1,0.202902905028455,Low
517,item2R1,0,0.14229287753108,Low
517,item2R2,1,0.187379553847609,Low
517,item3R1,0,0.132343596438835,Low
517,item3R2,1,0.147787289276151,Low
517,item4R1,0,0.136476234998826,Low
517,item4R2,0,0.175783886681761,Low
517,item5R1,1,0.22487243746075,Low
517,item5R2,1,0.069156501679768,Low
517,item6R1,1,0.106747599078538,Low
517,item6R2,1,0.143642148953052,Low
517,item7R1,1,0.126998244643872,Low
517,item7R2,1,0.231859496687573,Low
517,item8R1,0,0.245781556321237,Low
517,item8R2,1,0.131056113545415,Low
517,item9R1,1,0.109515955440264,Low
517,item9R2,1,0.11296604564945,Low
518,item10R1,0,0.0305336151856354,High
518,item10R2,1,0.0729387832454492,High
518,item11R1,1,0.113472836507247,High
518,item11R2,0,-0.067428255409708,High
518,item12R1,1,0.0523068614656808,High
518,item12R2,1,0.102857140989729,High
518,item13R1,0,0.0797341444564581,High
518,item13R2,1,0.0461079111326225,High
518,item14R1,0,0.0845301623688467,High
518,item14R2,1,0.0627893220375733,High
518,item15R1,0,0.0611794189116797,High
518,item15R2,0,0.118238483456206,High
518,item16R1,1,0.123157787825738,High
518,item16R2,0,-0.0269173315454248,High
518,item1R1,0,0.108684289890916,High
518,item1R2,0,0.0874300111751382,High
518,item2R1,1,0.0331129519513895,High
518,item2R2,0,0.0965485387416409,High
518,item3R1,0,0.0343394637449363,High
518,item3R2,0,0.0670404285972654,High
518,item4R1,1,0.163185030716737,High
518,item4R2,0,0.0440821581728225,High
518,item5R1,0,0.141645278382416,High
518,item5R2,1,0.0449460704246311,High
518,item6R1,1,0.0503869858655439,High
518,item6R2,0,0.0470113270628035,High
518,item7R1,1,0.0644646635430185,High
518,item7R2,1,0.0803481982779469,High
